id,name,collector,street,city,state,zip,phone,contact,instructions,created_at,updated_at,amenities,email,fax
4607,"Village @ Mason Creek T/H Association, Inc.",King Property Management,"720 N. Post Oak, Suite 605",Houston,Texas,77024,713-956-1995,"","MONTHLY WATER ASSESSMENT OF $XXXXXX IS DUE/PAID.  On sales, collect 2 months advance for both maintenance and water assessments at the current monthly rate AND a maintenance amount equal to 3 months for NON-REFUNDABLE RESERVE. Sales incur a $175.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee.  $150.00 for a Resale Certificate, payable in advance by check, if requested.  At closing, include a copy of the top portion of the closing statement with remittance.  **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2012-07-16 11:33:34,2016-03-15 21:28:26.629333,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
2895,Northbrook P O A,Spectrum Management,"17319 San Pedro, #318",San Antonio,Texas,78232-1443,210-494-0659,3-31-16,"CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com.  FOR TECHNICAL ASSISTANCE WITH THIS WEBSITE, CALL TOLL FREE : 1-866-925-5004.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:18:06,2017-06-27 13:38:10.313432,"FEES COVER NEIGHBORHOOD SECURITY, TRASH COLLECTION, LANDSCAPING ON COMMON AREAS AND UPKEEP OF POOL.","",""
2956,Nottingham Section 4 Maintenance Fund (Maintenance Assn of Nottingham Section 4),"Marcus Fleming, v.p.",P.O. Box 79552,Houston,Texas,77279,713-202-5645,"","Sales incur a $100.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. At closing, include a copy of the top portion of the closing statement with remittance. Community information can be found at www.nottingham4hoa.com.",2012-07-16 11:18:38,2017-05-09 14:49:43.861049,"",vp@nottingham4hoa.com,""
245,"Atelier of Northchase Owner's Association, Inc.",Ann Lee,P. O. Box 680052,Houston,Texas,77268,281-413-2191,281-413-0954 - Fannie Cell,"Sales and Refinances incur a $150.00 Fee PER/UNIT payable to the Association. On sales, collect 2 months advance @ current monthly assessment PER UNIT, as of the date of this report. At closing, include a copy of the top portion of the closing statement with remittance. ",2012-07-16 10:54:46,2017-08-04 21:28:51.874008,"MASTER ASSOCIATION NORTHCHASE P.O.A. IS HANDLED BY STERLING ASI. ATELIER OF NORTHCHASE OWNER'S ASSN PAYS A BULK ASSESSMENT FOR THE ENTIRE COMPLEX TO STERLING ON AN ANNUAL BASIS, FEES WHICH ARE INCLUDED IN THE MONTHLY ASSESSMENTS TO ATELIER OF NORTHCHASE OWNER'S ASSN.",alee-24-7@att.net,""
5403,Northborough Village Neighborhood Association,"Vicky Christopher, President",P.O. Box 73813,Houston,Texas,77273,713-822-2193,"","Sales & Refinances incur no other fees at this time. At closing, please send a copy of the top portion of the closing statement for records. ",2012-11-02 03:33:52,2017-10-20 19:19:33.629055,"","",""
6047,Landing at Beall Street C A I,King Property Management,"720 N. Post Oak Road, Suite 140",Houston,Texas,77024,713-956-1995,"","$75.00 P/M WATER UTILITIES IS DUE/PAID THRU XXXXXXXXX.  COLLECT 1 MONTH ADVANCE AT THE CURRENT MONTHLY UTILITIES RATE.  Sales incur a $200.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.   $150.00 WATER DEPOSIT & $492.50 ONE-TIME CONTRIBUTION FEE IS DUE AT CLOSING.  ***SEPARATE CHECKS PLEASE***  *** MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION OR ON THE PRIVATE DRIVEWAYS AT ANY TIME ***",2015-02-26 19:02:04.500129,2018-02-05 03:07:10.535592,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),713-956-1442
5500,Maxroy Mews C.A.I.,King Property Management,"720 North Post Oak Road, Suite 140",Houston,Texas,77024,713-956-1995,"","Sales incur a $200.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2012-11-30 20:55:10,2018-05-23 15:40:26.450685,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
6002,North Post Oak Estates C A I,King Property Management,"720 N. Post Oak Road, Suite 140 ",Houston,Texas,77024,713-956-1995,"","Sales incur a $250.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2014-11-18 18:51:13.897232,2018-07-17 19:04:46.664349,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),713-956-1442
412,Bellaire Villa H O A,King Property Management,"720 North Post Oak, Suite 140",Houston,Texas,77024,713-956-1995,Belinda,"Sales incur a $200.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME **  ",2012-07-16 10:56:11,2018-07-25 12:09:24.506975,"",kathyg@kpmtx.com,""
6086,Branard Street Residences HOA,"","","",Texas,"","",May 2015,"IMPORTANT: Although the sales contract shows no mandatory HOA, there is however a reference to such HOA on the title commitment which states there can be an assessment levied, and that each owner is responsible for the upkeep of their personal property, specifically referring to items 10b, 10g and 10h of the title commitment under G.F. 1041002927.   That said, M.I.S.I. recommends securing an affadavit signed by both the seller and the borrower acknowleging the existence of said lien and holding harmless both xxxxxxxxxxxx Title Company and M.I.S.I. in the event the association chooses to bill either for current or retroactive assessments.  In no event is M.I.S.I. to be responsible for these assessments. ",2015-05-08 21:30:10.963476,2015-05-11 14:01:07.993965,"","",""
2335,Lakes at Hearthstone Property Owners Association,Kay Abernathy,7681 Ameswood,Houston,Texas,77095,832-712-6155,"","*NOTE: ASSESSMENTS ARE BILLED IN FULL AT $2,400.00 AT THE BEGINNING OF THE YEAR. RESIDENTS HAVE THE OPTION TO PAY YEARLY OR IN SMALLER INCREMENTS.* Sales incur a $75.00 Transfer Fee + a $50.00 Statement Pay-Off Fee payable to the Association. Refinances incur a $xx.00 Processing Fee. On sales, collect 2 months advance at the current monthly assessment listed above. At closing, include a copy of the top portion of the closing statement.",2012-07-16 11:13:02,2015-05-12 18:45:15.832871,"FEES COVER WATER, SEWER, GARBAGE, AND LAWN","",""
6087,New Harbor Cove Condos H O A,Mike Davis - President,P.O. Box 16198,Galveston,Texas,77552,713-515-2909,"","Sales & Refinances incur no other fees at this time. On sales, collect 2 months advance at the current monthly assessment listed above. At closing, send a copy of the top portion of the closing statement for records. ",2015-05-12 19:58:24.904582,2015-05-12 19:58:24.904582,"",mike.davis@cmp-products.com,""
6085,Woodbend Park Community Association Inc. ,King Property Management,720 N Post Oak Rd. Suite 140,Houston,Texas,77024,713-956-1995,May 2015,"Sales incur a $175.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by checks, if requested.  ** MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME **                                                                    ",2015-05-08 19:21:14.168575,2016-03-15 21:31:00.679347,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),713-956-1442
3320,Polk Avenue Gardens Community Association,King Property Management,"720 North Post Oak, Suite 140",Houston,Texas,77024,713-956-1995,Belinda King,"Sales incur a $175.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2012-07-16 11:21:57,2016-03-15 21:18:11.039575,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
5342,Whitaker Cottages @ 23rd Street C.A.,King Property Management,"720 N. Post Oak Road, Suite 140 ",Houston,Texas,77024,713-956-1995,kpm@kpmtx.cmo,"Sales incur a $175.00 transfer fee payable to King Property Management.  Refinances incur a $ 75.00 processing fee.  On sales, there is a $ 492.50 one-time contribution & a $150.00 water deposit DUE from the Buyer.  At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.  *MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION OR ON THE PRIVATE DRIVEWAYS AT ANY TIME*",2012-10-31 03:36:31,2016-03-15 21:30:15.153096,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
5838,Washington Court H O A,King Property Management ,"720 N. Post Oak Road, Suite 140",Houston,Texas,77024,713-956-1995,"","Sales incur a $175.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee.  $150.00 for a Resale Certificate, payable in advance by check, if requested.  At closing, include a copy of the top portion of the closing statement with remittance.  **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2013-11-07 18:16:03.505774,2017-01-23 22:19:29.473188,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
2835,Naomi Place,Sterling A S I         ,6842 North Sam Houston Parkway West,Houston,Texas,77064,832-678-4500,"","**THIS PROPERTY IS NOT YET AVAILABLE ON HOMEWISEDOCS, SO PLEASE CONTACT THE PROPERTY MANAGER, NANCY, DIRECTLY AT THE NUMBER LISTED ABOVE.** CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com.  FOR TECHNICAL ASSISTANCE WITH THIS WEBSITE, CALL TOLL FREE : 1-866-925-5004.  PAYMENT MAY BE REQUIRED AT TIME OF REQUEST.  AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:17:34,2015-05-13 18:49:57.075614,"","",""
6144,"Wedgewood P O A, Inc.",Sheila,P.O. Box 1958,Conroe,Texas,77305,936-537-7478,"","*SOME PROPERTIES PARTICIPATE IN A LAWN SERVICE AT $25.00 P.M.* Sales incur a $25.00 Transfer Fee payable to the Association. Refinances incur no other fees. At closing, include a copy of the top portion of the closing statement with remittance. ",2015-08-26 18:36:18.48683,2015-08-26 18:37:33.89746,"","",""
3728,Seasons Brownstones Community Association,King Property Management,"720 North Post Oak, Suite 140",Houston,Texas,77024,713-956-1995,Belinda King,"Sales incur a $200.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2012-07-16 11:25:36,2018-03-22 17:50:24.174854,"",maryp@kpmtx.com and kathyp@kpmtx.com (BOTH),""
2522,Longwoods H O A,"Keith R. McCarthy, Treasurer",511 Longwoods Lane,Houston,Texas,77024,(713) 825-2882 (work # @ BRI Consulting),May 2017,"Sales incur a $200.00 Transfer Fee payable to the Association. Refinances incur no Processing Fee. At closing, include a copy of the top portion of the closing statement with remittance.",2012-07-16 11:14:47,2017-05-12 18:28:34.716207,"*THREE HOMES ARE OPTED OUT ON THE MOST RECENT AMENDED RESTRICTIONS AND PAY A REDUCED MAINTENANCE ASSESSMENT* SECURITY, TRASH COLLECTION, LANDSCAPING, WATER AND UTILITIES ON COMMON AREAS",briaudit@aol.com,""
5531,Manors on Lovett Boulevard C A I,c/o King Property Management,"720 North Post Oak Road, Suite 140",Houston,Texas,77024,713-956-1995,"Belinda King, Mary Peach","Sales incur a $200.00 transfer fee to King Property Mgmt. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance.  $150.00 for a Resale Certificate, payable in advance by check, if requested.                                                        **MOVING TRUCKS ARE NOT ALLOWED IN THE SUBDIVISION ON THE PRIVATE DRIVEWAYS  AT ANY TIME ** ",2012-12-11 15:57:12,2018-01-25 03:20:59.757321,"",maryp@kpmtx.com and kathyg@kpmtx.com (BOTH),""
6093,Talia Woods Patio Homes Comm. Assn. Inc.,"c/o Talia Homes, LLC",6701 Tres Lagunas,Houston,Texas,77083,832-851-9135,June 2015; Demetrios Tsipras,"Upon closing, to a first time homebuyer, collect and remit the prorated annual assessment of $1300.00 per year (no fees charged to builder).  Plus, from FIRST TIME BUYERS, collect a Capitalization assessment of $ 433.33 (NON-PRORATED) ALSO payable to the Association (NOT APPLICABLE on RESALES!)  At the time of this report, the Association assesses no transfer fee. 
",2015-06-02 20:34:11.442834,2015-06-02 20:37:44.159792,"ALONG WITH ANY REMITTANCE, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT. ",info@taliahomes.com,""
6094,Homeowners Association of Austin Park,Teresa Brown - President,P.O. Box 1095,League City,Texas,77574-1095,281-455-0451,"","Sales incur a $75.00 Transfer Fee payable to the Association. Refinances incur a $xx.00 Processing Fee. At closing, include a copy of the top portion of the closing statement with remittance.",2015-06-02 21:01:11.677987,2015-06-02 21:01:11.677987,"",austinparkhoa@yahoo.com,""
932,Clear Creek Meadows C.A.I.,Harold Clemmons,P.O. Box 1707,League City,Texas,77574-1707,281-316-9119,"",Sales incur a $ 100.00 transfer fee payable to the Assn. Refinances incur a $ 100.00 processing fee.  Please include a copy of the top portion of the closing statement.,2012-07-16 11:00:38,2015-06-03 13:56:02.402146,"","",""
5503,Greenridge North CSA,Orlando Flores - President,P.O. Box 672745,Houston,Texas,77267-2745,832-271-9745,"greenridgenorth225@gmail.com; Orlando Flores, President - 832-271-9745","*FEES ARE DISCOUNTED TO $200.00 IF PAID BY JANUARY 31ST* Sales incur an amount equal to 0.75% of the greater of either the gross sales price or HCAD appraisal value as transfer fee payable to the Association. Refinances incur a $75.00 processing fee. At closing, include a copy of the top portion of the closing statement with remittance. $175.00 for RESALE CERTIFICATE.",2012-11-30 21:03:13,2017-01-09 22:13:34.254173,"**PURCHASER MUST FILL OUT, SIGN, AND RETURN THE ATTACHED ACKNOWLEDGEMENT & WAIVER FORM**",greenridgenorth225@gmail.com,""
776,Cedar Mill Condominium H. O. A.,Randall Management,"6200 Savoy, Suite 420",Houston,Texas,77036,713-728-1126,728-5015 FAX,"AS OF 1-1-17, CLOSING INFORMATION MUST BE SECURED DIRECTLY FROM RANDALL MANAGEMENT BY SENDING AN EMAIL REQUEST TO BOTH collections@randallmanagement.com AND collections2@randallmanagement.com. A RUSH FEE APPLIES TO ANYTHING NEEDED IN LESS THAN 7 BUSINESS DAYS AND MUST BE PAID IN ADVANCE. PLEASE INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT WITH REMITTANCE. ",2012-07-16 10:59:24,2017-01-04 20:16:54.39047,"UPKEEP OF COMMON AREAS, CONTACT THE ASSOCIATION FOR SPECIFICS","",""
904,City Place Townhomes Owners Association,K R J Management,"1800 Augusta Drive, Suite 200",Houston,Texas,77057,713-783-4640,"","CLOSING INFORMATION MUST BE SECURED DIRECTLY BY SUBMITTING A REQUEST THROUGH www.homewisedocs.com. AT CLOSING, INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT, WITH REMITTANCE.",2012-07-16 11:00:28,2018-08-29 19:24:31.461176,"SECURITY AND LANDSCAPING ON COMMON AREAS.
",ericap@krjmanagement.com,""
446,Bering Place H. O. A.,"Genesis Community Management, Inc.","9700 Richmond Avenue, Suite 230",Houston,Texas,77042,713-953-0808,"","TO SECURE QUOTE DIRECTLY, PLEASE USE THE GENESIS WEB PORTAL THROUGH www.genesiscommunity.com. YOU WILL NEED TO CREATE AN ACCOUNT IN ORDER TO PROCESS REQUESTS. BE AWARE, QUOTE FEES ARE ADDED EVERY TIME A STATEMENT IS REQUESTED THROUGH THE WEBSITE, AND OWNERSHIP MUST MATCH ON ALL REQUESTS PRIOR TO CLOSING. ANY DISCREPANCIES CAN BE ADDRESSED BY EMAILING NATALIE TIPS AT natalie@genesiscommunity.com. AT CLOSING, PLEASE INCLUDE A COPY OF THE TOP PORTION OF THE CLOSING STATEMENT FOR RECORDS.",2012-07-16 10:56:29,2018-05-02 15:04:46.695708,"","",""
